SEASON_ID,PLAYER_ID,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22022,1630558,22200275,25-Nov-22,SAC @ BOS,L,14,5,6,0.833,1,1,1,2,2,1,0,0,0,1,0,1,1,1,13,-3,1
22022,1630558,22200263,23-Nov-22,SAC @ ATL,L,19,2,6,0.333,0,1,0,0,1,0,0,0,0,2,0,0,0,1,4,0,1
22022,1630558,22200257,22-Nov-22,SAC @ MEM,W,19,1,5,0.2,0,3,0,0,0,0,1,1,2,4,1,0,2,2,2,4,1
22022,1630558,22200242,20-Nov-22,SAC vs. DET,W,14,2,5,0.4,1,3,0.333,0,0,0,0,1,1,3,0,0,0,1,5,-4,1
22022,1630558,22200222,17-Nov-22,SAC vs. SAS,W,28,3,6,0.5,0,1,0,0,0,0,0,2,2,4,0,0,0,0,6,9,1
22022,1630558,22200210,15-Nov-22,SAC vs. BKN,W,17,3,4,0.75,0,1,0,2,3,0.667,0,0,0,3,0,1,1,2,8,26,1
22022,1630558,22200197,13-Nov-22,SAC vs. GSW,W,14,1,3,0.333,0,2,0,0,0,0,1,0,1,1,0,0,0,1,2,-8,1
22022,1630558,22200183,11-Nov-22,SAC @ LAL,W,20,2,4,0.5,2,3,0.667,0,0,0,0,0,0,0,0,0,0,1,6,-14,1
22022,1630558,22200171,9-Nov-22,SAC vs. CLE,W,20,3,6,0.5,1,4,0.25,0,0,0,0,1,1,3,0,0,1,1,7,-2,1
22022,1630558,22200156,7-Nov-22,SAC @ GSW,L,21,5,11,0.455,2,5,0.4,0,0,0,0,0,0,1,2,0,1,2,12,-2,1
22022,1630558,22200132,5-Nov-22,SAC @ ORL,W,13,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,2,2,0,15,1
22022,1630558,22200109,2-Nov-22,SAC @ MIA,L,29,4,9,0.444,1,4,0.25,0,0,0,0,1,1,4,0,0,1,2,9,-11,1
22022,1630558,22200096,31-Oct-22,SAC @ CHA,W,31,9,11,0.818,5,6,0.833,0,0,0,0,4,4,0,3,0,5,2,23,5,1
22022,1630558,22200081,29-Oct-22,SAC vs. MIA,W,12,1,2,0.5,0,1,0,0,1,0,0,3,3,1,0,0,4,2,2,2,1
22022,1630558,22200069,27-Oct-22,SAC vs. MEM,L,12,2,4,0.5,1,2,0.5,2,2,1,0,1,1,1,1,0,0,0,7,-13,1
22022,1630558,22200042,23-Oct-22,SAC @ GSW,L,12,3,5,0.6,1,2,0.5,0,0,0,0,1,1,3,0,0,1,4,7,2,1
22022,1630558,22200036,22-Oct-22,SAC vs. LAC,L,16,2,7,0.286,0,2,0,0,0,0,0,0,0,2,0,0,1,2,4,-10,1
22022,1630558,22200014,19-Oct-22,SAC vs. POR,L,26,1,8,0.125,0,5,0,0,0,0,0,3,3,4,0,0,0,1,2,-7,1
22022,1631223,22200357,5-Dec-22,MEM vs. MIA,W,34,2,8,0.25,0,3,0,2,2,1,1,4,5,2,0,2,0,1,6,6,1
22022,1631223,22200347,4-Dec-22,MEM @ DET,W,24,1,5,0.2,1,3,0.333,1,2,0.5,0,1,1,1,0,0,1,1,4,-11,1
22022,1631223,22200332,2-Dec-22,MEM vs. PHI,W,25,3,5,0.6,1,3,0.333,0,1,0,0,3,3,1,0,0,1,1,7,16,1
22022,1631223,22200317,30-Nov-22,MEM @ MIN,L,25,5,8,0.625,3,4,0.75,0,0,0,0,5,5,0,1,0,2,0,13,14,1
22022,1631223,22200296,27-Nov-22,MEM @ NYK,W,13,2,4,0.5,2,4,0.5,0,0,0,1,0,1,0,0,0,0,2,6,6,1
22022,1631223,22200279,25-Nov-22,MEM vs. NOP,W,24,4,11,0.364,2,5,0.4,1,1,1,0,2,2,0,0,0,2,3,11,0,1
22022,1631223,22200257,22-Nov-22,MEM vs. SAC,L,15,1,3,0.333,1,3,0.333,0,0,0,0,2,2,0,0,0,1,1,3,-16,1
22022,1631223,22200243,20-Nov-22,MEM @ BKN,L,24,3,8,0.375,1,3,0.333,2,2,1,1,3,4,1,0,0,0,4,9,-12,1
22022,1631223,22200229,18-Nov-22,MEM vs. OKC,W,15,1,3,0.333,0,2,0,2,3,0.667,2,1,3,0,0,0,2,1,4,-8,1
22022,1631223,22200206,15-Nov-22,MEM @ NOP,L,15,1,3,0.333,1,2,0.5,0,0,0,0,1,1,1,0,0,0,1,3,-16,1
22022,1631223,22200194,13-Nov-22,MEM @ WAS,L,28,5,11,0.455,0,3,0,1,2,0.5,1,4,5,0,0,1,1,0,11,-24,1
22022,1631223,22200181,11-Nov-22,MEM vs. MIN,W,6,2,2,1,1,1,1,0,0,0,1,1,2,1,0,0,0,0,5,5,1
22022,1631223,22200169,9-Nov-22,MEM @ SAS,W,9,3,6,0.5,0,2,0,0,0,0,0,1,1,0,0,0,0,1,6,0,1
22022,1631223,22200152,7-Nov-22,MEM vs. BOS,L,5,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,-15,1
22022,1631223,22200142,6-Nov-22,MEM vs. WAS,W,16,1,3,0.333,1,2,0.5,0,0,0,0,1,1,0,0,0,0,0,3,-4,1
22022,1631223,22200125,4-Nov-22,MEM vs. CHA,W,28,4,8,0.5,2,5,0.4,1,2,0.5,1,1,2,0,0,1,1,3,11,12,1
22022,1631223,22200116,2-Nov-22,MEM @ POR,W,19,3,6,0.5,3,6,0.5,1,2,0.5,0,1,1,2,2,0,0,3,10,5,1
22022,1631223,22200101,31-Oct-22,MEM @ UTA,L,29,0,8,0,0,4,0,2,2,1,2,4,6,0,2,1,0,1,2,-20,1
22022,1631223,22200087,29-Oct-22,MEM @ UTA,L,27,4,5,0.8,2,3,0.667,0,0,0,2,5,7,2,2,2,2,3,10,7,1
22022,1631223,22200069,27-Oct-22,MEM @ SAC,W,18,1,4,0.25,0,3,0,0,0,0,0,3,3,1,0,0,0,0,2,11,1
22022,1631223,22200049,24-Oct-22,MEM vs. BKN,W,8,0,5,0,0,4,0,0,0,0,0,1,1,1,0,0,0,1,0,-2,1
22022,1631223,22200034,22-Oct-22,MEM @ DAL,L,23,5,12,0.417,0,4,0,2,2,1,1,2,3,1,0,0,1,4,12,-36,1
22022,1631223,22200024,21-Oct-22,MEM @ HOU,W,23,3,6,0.5,2,5,0.4,0,0,0,0,2,2,0,1,0,2,4,8,0,1
22022,1631223,22200009,19-Oct-22,MEM vs. NYK,W,13,0,6,0,0,2,0,0,0,0,2,0,2,1,0,0,0,1,0,-5,1
22022,1630230,22200344,4-Dec-22,NOP vs. DEN,W,24,1,4,0.25,1,3,0.333,0,0,0,0,3,3,6,2,1,0,1,3,23,1
22022,1630230,22200333,2-Dec-22,NOP @ SAS,W,20,5,11,0.455,1,5,0.2,4,4,1,1,4,5,1,2,0,0,2,15,5,1
22022,1630230,22200279,25-Nov-22,NOP @ MEM,L,14,3,6,0.5,3,5,0.6,0,0,0,2,0,2,1,0,0,0,1,9,-9,1
22022,1630230,22200269,23-Nov-22,NOP @ SAS,W,24,1,4,0.25,0,1,0,3,4,0.75,0,1,1,5,0,0,2,1,5,4,1
22022,1630230,22200253,21-Nov-22,NOP vs. GSW,W,23,3,7,0.429,0,2,0,0,0,0,0,4,4,7,1,0,1,0,6,19,1
22022,1630230,22200231,18-Nov-22,NOP vs. BOS,L,22,3,5,0.6,1,3,0.333,2,2,1,0,1,1,3,1,0,0,1,9,-5,1
22022,1630230,22200217,16-Nov-22,NOP vs. CHI,W,18,1,6,0.167,1,4,0.25,0,0,0,0,1,1,0,0,0,1,0,3,-6,1
22022,1630230,22200206,15-Nov-22,NOP vs. MEM,W,25,1,5,0.2,0,2,0,2,2,1,0,8,8,4,0,0,2,2,4,8,1
22022,1630230,22200191,12-Nov-22,NOP vs. HOU,W,15,1,3,0.333,1,1,1,0,0,0,1,0,1,2,1,0,0,0,3,-19,1
22022,1630230,22200175,10-Nov-22,NOP vs. POR,L,6,1,3,0.333,1,2,0.5,0,0,0,0,1,1,0,0,0,0,0,3,6,1
22022,1630230,22200166,9-Nov-22,NOP @ CHI,W,22,4,8,0.5,1,1,1,0,2,0,1,4,5,0,0,0,2,2,9,6,1
22022,1630230,22200147,7-Nov-22,NOP @ IND,L,6,1,4,0.25,0,2,0,0,0,0,1,1,2,0,0,0,0,1,2,-3,1
22022,1630230,22200134,5-Nov-22,NOP @ ATL,L,12,0,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,5,1
22022,1630230,22200128,4-Nov-22,NOP vs. GSW,W,9,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
22022,1630230,22200117,2-Nov-22,NOP @ LAL,L,39,3,8,0.375,1,3,0.333,2,2,1,0,5,5,3,3,1,2,1,9,-10,1
22022,1630230,22200088,30-Oct-22,NOP @ LAC,W,39,7,13,0.538,3,5,0.6,0,0,0,1,5,6,4,2,0,2,3,17,17,1
22022,1630230,22200079,28-Oct-22,NOP @ PHX,L,35,7,13,0.538,3,7,0.429,4,5,0.8,4,2,6,5,1,0,2,2,21,2,1
22022,1630230,22200053,25-Oct-22,NOP vs. DAL,W,33,6,9,0.667,0,2,0,3,4,0.75,2,1,3,1,0,0,3,3,15,14,1
22022,1630230,22200040,23-Oct-22,NOP vs. UTA,L,14,2,6,0.333,0,2,0,3,4,0.75,0,1,1,0,2,1,0,1,7,-7,1
22022,1630230,22200017,21-Oct-22,NOP @ CHA,W,12,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,4,1
22022,1630230,22200006,19-Oct-22,NOP @ BKN,W,14,2,4,0.5,0,0,0,0,0,0,1,3,4,2,0,0,0,1,4,-7,1
22022,1628410,22200329,2-Dec-22,BKN vs. TOR,W,14,3,7,0.429,0,3,0,2,3,0.667,0,0,0,0,3,0,1,2,8,-1,1
22022,1628410,22200315,30-Nov-22,BKN vs. WAS,W,15,3,6,0.5,2,4,0.5,0,0,0,0,1,1,0,2,0,0,1,8,-3,1
22022,1628410,22200302,28-Nov-22,BKN vs. ORL,W,7,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,1
22022,1628410,22200290,27-Nov-22,BKN vs. POR,W,11,1,2,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12,1
22022,1628410,22200266,23-Nov-22,BKN @ TOR,W,21,3,8,0.375,0,2,0,0,1,0,1,1,2,1,1,1,3,5,6,-2,1
22022,1628410,22200256,22-Nov-22,BKN @ PHI,L,3,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,5,1
22022,1628410,22200221,17-Nov-22,BKN @ POR,W,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1
22022,1628410,22200210,15-Nov-22,BKN @ SAC,L,22,4,9,0.444,1,4,0.25,9,9,1,0,1,1,1,2,0,1,3,18,-20,1
22022,1628410,22200198,13-Nov-22,BKN @ LAL,L,26,5,12,0.417,1,5,0.2,2,2,1,1,0,1,1,1,0,3,2,13,-5,1
22022,1628410,22200184,12-Nov-22,BKN @ LAC,W,23,4,10,0.4,2,6,0.333,1,1,1,0,1,1,4,3,1,2,1,11,6,1
22022,1628410,22200164,9-Nov-22,BKN vs. NYK,W,19,7,10,0.7,3,4,0.75,1,2,0.5,1,4,5,1,2,0,0,2,18,24,1
22022,1628410,22200155,7-Nov-22,BKN @ DAL,L,20,2,5,0.4,0,2,0,0,0,0,0,2,2,0,1,1,1,4,4,6,1
22022,1628410,22200133,5-Nov-22,BKN @ CHA,W,18,2,6,0.333,2,3,0.667,0,0,0,1,3,4,1,1,1,2,2,6,-9,1
22022,1628410,22200123,4-Nov-22,BKN @ WAS,W,25,3,7,0.429,1,2,0.5,4,4,1,1,3,4,0,2,0,2,1,11,16,1
22022,1628410,22200103,1-Nov-22,BKN vs. CHI,L,22,2,6,0.333,0,1,0,0,0,0,0,1,1,5,0,1,1,2,4,1,1
22022,1628410,22200098,31-Oct-22,BKN vs. IND,W,12,1,4,0.25,0,1,0,4,4,1,0,0,0,1,0,0,0,0,6,-1,1
22022,1628410,22200066,27-Oct-22,BKN vs. DAL,L,15,0,4,0,0,2,0,6,6,1,0,3,3,0,1,0,1,1,6,-7,1
22022,1628410,22200060,26-Oct-22,BKN @ MIL,L,6,4,6,0.667,0,1,0,1,1,1,0,0,0,1,1,0,0,0,9,-8,1
22022,1628410,22200049,24-Oct-22,BKN @ MEM,L,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1,1
22022,1628410,22200006,19-Oct-22,BKN vs. NOP,L,19,2,5,0.4,0,3,0,2,2,1,0,1,1,3,0,0,3,1,6,2,1
22022,1627732,22200302,28-Nov-22,BKN vs. ORL,W,11,0,3,0,0,0,0,0,0,0,1,3,4,3,0,0,2,2,0,-3,1
22022,1627732,22200290,27-Nov-22,BKN vs. POR,W,34,1,3,0.333,0,0,0,0,0,0,1,11,12,8,3,0,2,2,2,-1,1
22022,1627732,22200276,25-Nov-22,BKN @ IND,L,34,8,8,1,0,0,0,4,5,0.8,1,5,6,3,0,1,3,6,20,-5,1
22022,1627732,22200266,23-Nov-22,BKN @ TOR,W,33,7,9,0.778,0,0,0,0,0,0,0,2,2,6,3,2,1,5,14,15,1
22022,1627732,22200256,22-Nov-22,BKN @ PHI,L,32,4,7,0.571,0,0,0,3,6,0.5,2,5,7,11,3,3,3,3,11,-9,1
22022,1627732,22200243,20-Nov-22,BKN vs. MEM,W,35,11,13,0.846,0,0,0,0,1,0,1,7,8,5,1,0,5,3,22,19,1
22022,1627732,22200221,17-Nov-22,BKN @ POR,W,32,6,6,1,0,0,0,3,4,0.75,1,12,13,7,0,1,1,6,15,13,1
22022,1627732,22200210,15-Nov-22,BKN @ SAC,L,20,5,7,0.714,0,0,0,1,2,0.5,0,5,5,3,1,0,2,0,11,-3,1
22022,1627732,22200184,12-Nov-22,BKN @ LAC,W,14,1,2,0.5,0,0,0,0,0,0,1,4,5,3,0,0,0,4,2,-1,1
22022,1627732,22200164,9-Nov-22,BKN vs. NYK,W,24,3,6,0.5,0,0,0,0,0,0,2,7,9,4,2,1,2,4,6,18,1
22022,1627732,22200155,7-Nov-22,BKN @ DAL,L,16,1,3,0.333,0,0,0,0,0,0,1,2,3,2,1,0,2,3,2,-7,1
22022,1627732,22200083,29-Oct-22,BKN vs. IND,L,36,3,7,0.429,0,0,0,3,5,0.6,2,6,8,9,1,1,2,4,9,-11,1
22022,1627732,22200066,27-Oct-22,BKN vs. DAL,L,37,3,7,0.429,0,0,0,1,1,1,3,5,8,5,3,0,1,4,7,1,1
22022,1627732,22200060,26-Oct-22,BKN @ MIL,L,34,2,7,0.286,0,0,0,0,2,0,1,4,5,9,2,1,2,4,4,2,1
22022,1627732,22200049,24-Oct-22,BKN @ MEM,L,28,2,5,0.4,0,1,0,3,5,0.6,0,3,3,8,1,0,5,6,7,-17,1
22022,1627732,22200021,21-Oct-22,BKN vs. TOR,W,32,3,5,0.6,0,0,0,0,0,0,0,10,10,8,0,2,3,2,6,-3,1
22022,1627732,22200006,19-Oct-22,BKN vs. NOP,L,23,2,3,0.667,0,0,0,0,2,0,0,5,5,5,0,0,3,6,4,-26,1
22022,1631105,22200347,4-Dec-22,DET vs. MEM,L,15,0,0,0,0,0,0,0,0,0,2,1,3,3,1,2,1,3,0,-6,1
22022,1631105,22200325,1-Dec-22,DET vs. DAL,W,18,5,7,0.714,0,0,0,1,4,0.25,1,1,2,0,2,0,1,2,11,-4,1
22022,1631105,22200309,29-Nov-22,DET vs. NYK,L,27,6,7,0.857,0,0,0,0,0,0,3,2,5,1,1,0,1,3,12,-13,1
22022,1631105,22200295,27-Nov-22,DET vs. CLE,L,20,0,3,0,0,0,0,1,2,0.5,2,4,6,1,0,0,0,2,1,-10,1
22022,1631105,22200283,25-Nov-22,DET @ PHX,L,14,0,1,0,0,0,0,4,4,1,3,2,5,2,0,0,1,3,4,6,1
22022,1631105,22200270,23-Nov-22,DET @ UTA,W,27,2,4,0.5,0,0,0,0,0,0,2,5,7,0,2,2,1,3,4,6,1
22022,1631105,22200258,22-Nov-22,DET @ DEN,W,26,2,3,0.667,0,0,0,0,0,0,4,3,7,2,1,0,0,4,4,14,1
22022,1631105,22200242,20-Nov-22,DET @ SAC,L,27,6,8,0.75,0,0,0,0,0,0,5,3,8,1,1,0,1,2,12,-7,1
22022,1631105,22200234,18-Nov-22,DET @ LAL,L,22,5,7,0.714,0,0,0,2,2,1,3,5,8,0,1,1,1,4,12,-6,1
22022,1631105,22200223,17-Nov-22,DET @ LAC,L,25,3,6,0.5,0,0,0,2,3,0.667,4,5,9,0,0,1,1,3,8,6,1
22022,1631105,22200199,14-Nov-22,DET vs. TOR,L,19,1,1,1,0,0,0,0,2,0,2,4,6,0,0,0,1,3,2,0,1
22022,1631105,22200186,12-Nov-22,DET vs. BOS,L,17,1,1,1,0,0,0,0,0,0,1,11,12,1,2,0,1,2,2,-9,1
22022,1631105,22200178,11-Nov-22,DET @ NYK,L,21,0,1,0,0,0,0,1,4,0.25,2,6,8,0,0,1,1,1,1,-3,1
22022,1631105,22200163,9-Nov-22,DET @ BOS,L,30,5,8,0.625,0,0,0,0,0,0,5,5,10,2,1,1,0,1,10,-10,1
22022,1631105,22200146,7-Nov-22,DET vs. OKC,W,21,2,5,0.4,0,0,0,3,6,0.5,2,2,4,0,0,3,1,3,7,-11,1
22022,1631105,22200091,30-Oct-22,DET vs. GSW,W,15,1,3,0.333,0,0,0,1,2,0.5,3,1,4,0,0,1,1,2,3,2,1
22022,1631105,22200070,28-Oct-22,DET vs. ATL,L,23,2,4,0.5,0,0,0,4,6,0.667,2,1,3,0,0,2,3,4,8,-19,1
22022,1631105,22200057,26-Oct-22,DET vs. ATL,L,21,3,4,0.75,0,0,0,1,2,0.5,3,6,9,0,0,1,1,2,7,-2,1
22022,1631105,22200052,25-Oct-22,DET @ WAS,L,23,3,6,0.5,0,0,0,0,1,0,4,4,8,0,0,0,0,2,6,-9,1
22022,1631105,22200029,22-Oct-22,DET @ IND,L,18,3,3,1,0,0,0,0,0,0,2,1,3,0,0,2,0,0,6,-8,1
22022,1631105,22200023,21-Oct-22,DET @ NYK,L,23,4,8,0.5,0,1,0,0,1,0,3,7,10,0,1,0,1,4,8,-12,1
22022,1631105,22200003,19-Oct-22,DET vs. ORL,W,22,7,13,0.538,0,0,0,0,4,0,5,5,10,1,0,3,3,0,14,7,1
22022,1627752,22200262,23-Nov-22,MIN @ IND,W,11,2,5,0.4,0,1,0,0,0,0,0,1,1,0,1,1,1,1,4,-4,1
22022,1627752,22200252,21-Nov-22,MIN vs. MIA,W,30,3,7,0.429,1,4,0.25,0,0,0,0,4,4,2,0,0,5,4,7,2,1
22022,1627752,22200237,19-Nov-22,MIN @ PHI,W,19,3,6,0.5,1,3,0.333,2,4,0.5,0,3,3,1,1,0,2,1,9,9,1
22022,1627752,22200212,16-Nov-22,MIN @ ORL,W,14,2,3,0.667,0,1,0,1,1,1,0,1,1,3,0,0,1,2,5,6,1
22022,1627752,22200193,13-Nov-22,MIN @ CLE,W,22,4,6,0.667,1,2,0.5,10,10,1,1,1,2,1,0,0,0,2,19,6,1
22022,1627752,22200181,11-Nov-22,MIN @ MEM,L,20,2,5,0.4,1,3,0.333,0,0,0,0,0,0,0,0,1,0,4,5,-8,1
22022,1627752,22200167,9-Nov-22,MIN vs. PHX,L,19,2,6,0.333,0,1,0,0,0,0,0,1,1,0,0,0,0,1,4,-22,1
22022,1627752,22200153,7-Nov-22,MIN vs. NYK,L,22,1,6,0.167,0,2,0,0,0,0,0,3,3,2,0,0,2,3,2,-10,1
22022,1627752,22200137,5-Nov-22,MIN vs. HOU,W,32,6,12,0.5,3,8,0.375,1,1,1,1,5,6,2,0,1,3,2,16,16,1
22022,1627752,22200129,4-Nov-22,MIN vs. MIL,L,15,2,6,0.333,0,2,0,2,2,1,1,0,1,0,0,0,1,1,6,-6,1
22022,1627752,22200106,1-Nov-22,MIN @ PHX,L,17,2,6,0.333,2,6,0.333,2,2,1,0,2,2,2,0,1,0,4,8,6,1
22022,1627752,22200092,30-Oct-22,MIN @ SAS,L,23,4,5,0.8,1,2,0.5,0,0,0,0,2,2,1,1,0,1,3,9,6,1
22022,1627752,22200076,28-Oct-22,MIN vs. LAL,W,26,5,10,0.5,2,6,0.333,1,2,0.5,0,5,5,0,3,0,1,2,13,-1,1
22022,1627752,22200062,26-Oct-22,MIN vs. SAS,W,19,2,2,1,2,2,1,0,0,0,0,2,2,2,0,0,1,5,6,5,1
22022,1627752,22200050,24-Oct-22,MIN vs. SAS,L,9,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,-11,1
22022,1627752,22200041,23-Oct-22,MIN @ OKC,W,23,4,8,0.5,3,5,0.6,0,0,0,1,2,3,3,0,0,1,1,11,18,1
22022,1627752,22200025,21-Oct-22,MIN vs. UTA,L,18,2,4,0.5,0,1,0,0,0,0,2,4,6,1,0,0,0,3,4,5,1
22022,1627752,22200010,19-Oct-22,MIN vs. OKC,W,12,4,5,0.8,3,4,0.75,0,0,0,0,3,3,1,0,0,1,3,11,-8,1
22022,1629655,22200349,4-Dec-22,WAS vs. LAL,L,21,9,10,0.9,0,0,0,1,2,0.5,4,3,7,1,0,2,0,4,19,1,1
22022,1629655,22200326,2-Dec-22,WAS @ CHA,L,24,3,8,0.375,0,0,0,4,10,0.4,6,6,12,1,0,6,0,1,10,17,1
22022,1629655,22200315,30-Nov-22,WAS @ BKN,L,10,2,2,1,0,0,0,0,0,0,4,3,7,0,2,0,1,1,4,-3,1
22022,1629655,22200300,28-Nov-22,WAS vs. MIN,W,17,2,3,0.667,0,0,0,2,4,0.5,2,2,4,0,0,2,0,3,6,2,1
22022,1629655,22200294,27-Nov-22,WAS @ BOS,L,6,2,2,1,0,0,0,0,0,0,1,2,3,0,0,0,0,1,4,13,1
22022,1629655,22200277,25-Nov-22,WAS @ MIA,L,8,3,3,1,0,0,0,0,0,0,1,2,3,0,0,1,0,1,6,8,1
22022,1629655,22200265,23-Nov-22,WAS @ MIA,L,10,2,4,0.5,0,0,0,0,0,0,2,4,6,0,1,0,1,3,4,-10,1
22022,1629655,22200241,20-Nov-22,WAS vs. CHA,W,8,1,2,0.5,0,0,0,2,2,1,1,2,3,0,0,1,2,1,4,-3,1
22022,1629655,22200224,18-Nov-22,WAS vs. MIA,W,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-9,1
22022,1629655,22200213,16-Nov-22,WAS vs. OKC,L,6,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,-14,1
22022,1629655,22200194,13-Nov-22,WAS vs. MEM,W,17,1,1,1,0,0,0,3,7,0.429,2,3,5,1,0,2,2,3,5,0,1
22022,1629655,22200185,12-Nov-22,WAS vs. UTA,W,14,1,1,1,0,0,0,0,0,0,1,1,2,1,0,1,0,0,2,-11,1
22022,1629655,22200172,10-Nov-22,WAS vs. DAL,W,25,3,3,1,0,0,0,5,6,0.833,2,8,10,0,0,4,1,3,11,11,1
22022,1629655,22200144,7-Nov-22,WAS @ CHA,W,11,2,2,1,0,0,0,1,1,1,2,5,7,1,1,0,1,0,5,5,1
22022,1629655,22200142,6-Nov-22,WAS @ MEM,L,14,4,6,0.667,0,0,0,1,1,1,2,3,5,2,0,0,0,3,9,3,1
22022,1629655,22200123,4-Nov-22,WAS vs. BKN,L,10,2,2,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,4,-13,1
22022,1629655,22200108,2-Nov-22,WAS @ PHI,W,11,4,5,0.8,0,0,0,2,5,0.4,2,0,2,1,1,1,0,0,10,2,1
22022,1629655,22200097,31-Oct-22,WAS vs. PHI,L,11,0,2,0,0,0,0,1,2,0.5,0,2,2,1,1,0,3,2,1,-12,1
22022,1629655,22200089,30-Oct-22,WAS @ BOS,L,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,-16,1
22022,1629655,22200074,28-Oct-22,WAS vs. IND,L,15,3,4,0.75,0,0,0,4,5,0.8,2,2,4,0,0,0,1,2,10,1,1
22022,1629655,22200052,25-Oct-22,WAS vs. DET,W,20,4,6,0.667,0,0,0,1,2,0.5,1,4,5,1,0,2,0,2,9,19,1
22022,1629655,22200039,23-Oct-22,WAS @ CLE,L,15,1,2,0.5,0,0,0,0,0,0,1,1,2,0,0,1,1,2,2,-11,1
22022,1629655,22200019,21-Oct-22,WAS vs. CHI,W,18,1,1,1,0,0,0,0,0,0,0,2,2,0,1,1,3,4,2,-15,1
22022,1629655,22200004,19-Oct-22,WAS @ IND,W,16,6,8,0.75,0,0,0,0,0,0,4,3,7,0,1,1,2,0,12,-2,1
22022,1628372,22200260,23-Nov-22,CHA vs. PHI,W,11,1,3,0.333,0,0,0,0,1,0,0,0,0,2,0,0,1,1,2,-8,1
22022,1628372,22200241,20-Nov-22,CHA @ WAS,L,25,3,6,0.5,0,2,0,0,0,0,0,2,2,3,2,2,1,1,6,15,1
22022,1628372,22200174,10-Nov-22,CHA @ MIA,L,34,6,9,0.667,0,3,0,0,0,0,0,2,2,8,1,0,2,4,12,10,1
22022,1628372,22200159,9-Nov-22,CHA vs. POR,L,33,6,12,0.5,1,2,0.5,0,0,0,1,1,2,4,4,0,1,5,13,1,1
22022,1628372,22200144,7-Nov-22,CHA vs. WAS,L,34,1,11,0.091,0,2,0,1,2,0.5,2,3,5,10,0,3,1,2,3,-5,1
22022,1628372,22200133,5-Nov-22,CHA vs. BKN,L,7,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,-3,1
22022,1628372,22200125,4-Nov-22,CHA @ MEM,L,29,3,7,0.429,1,2,0.5,1,2,0.5,0,3,3,5,2,1,3,1,8,-28,1
22022,1628372,22200111,2-Nov-22,CHA @ CHI,L,32,5,9,0.556,0,1,0,0,0,0,0,5,5,6,2,0,1,0,10,0,1
22022,1628372,22200096,31-Oct-22,CHA vs. SAC,L,37,7,13,0.538,1,5,0.2,0,0,0,2,5,7,8,6,1,4,4,15,-1,1
22022,1628372,22200082,29-Oct-22,CHA vs. GSW,W,37,4,10,0.4,2,2,1,3,4,0.75,2,7,9,8,0,0,2,2,13,12,1
22022,1628372,22200071,28-Oct-22,CHA @ ORL,L,27,2,7,0.286,0,1,0,0,0,0,1,3,4,4,1,0,2,2,4,-14,1
22022,1628372,22200058,26-Oct-22,CHA @ NYK,L,37,7,16,0.438,0,3,0,0,2,0,0,3,3,11,2,0,1,5,14,-5,1
22022,1628372,22200038,23-Oct-22,CHA @ ATL,W,34,8,16,0.5,1,2,0.5,1,1,1,1,1,2,6,3,1,2,3,18,9,1
22022,1628372,22200017,21-Oct-22,CHA vs. NOP,L,22,4,7,0.571,2,3,0.667,0,0,0,0,2,2,4,2,0,1,1,10,2,1
22022,1628372,22200011,19-Oct-22,CHA @ SAS,W,21,5,7,0.714,2,2,1,0,0,0,0,2,2,4,2,2,1,2,12,28,1
22022,1629056,22200338,3-Dec-22,SAC @ LAC,W,11,1,5,0.2,0,2,0,0,0,0,1,2,3,3,2,0,1,0,2,7,1
22022,1629056,22200323,30-Nov-22,SAC vs. IND,W,17,5,13,0.385,3,8,0.375,2,2,1,0,4,4,2,1,1,1,2,15,7,1
22022,1629056,22200307,28-Nov-22,SAC vs. PHX,L,19,4,8,0.5,3,5,0.6,0,0,0,1,7,8,1,0,0,1,4,11,8,1
22022,1629056,22200275,25-Nov-22,SAC @ BOS,L,14,1,2,0.5,1,2,0.5,0,0,0,0,3,3,1,0,0,2,2,3,0,1
